Data,Feedback,Perguntas,Sentimento
14/03/2020,"Acredito que apesar dos imprevistos, conseguiram boas saídas!",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
14/03/2020,"Gostaria primeiramente de parabeniza-los pois mesmo com os imprevistos encontraram uma saída para resolver o problema do encontro de hoje, mostrando resiliência a todos. Porem, o acesso a internet nao atinge a todos de forma padronizada infelizmente, minha internet estava com um péssimo sinal, dificultando meu entendimento de todo o tema. ",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,negativo
14/03/2020,"A Integração feita online não é perfeita, mas os organizadores foram excelentes em relação ao conteúdo e respostas de dúvidas. ",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
21/03/2020,Foi interessante. Acho legal variar pessoas no OpenTalk.,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,Adoro o OpenTalk com ele! Sinto que é uma ponte do mundo profissional conosco.,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,Acho uma ótima ideia ter todo encontro!,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"Muito bom, inteligente e de ótima aprendizado. ","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,Eu gostei muito da atividade. Acho que o Robson sabe abortar os temas e ser didático na hora de explicar.,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"Mais um vez o Robson se mostrou super aberto e disposto para a partir das suas vivências e estudos, compartilhar e nos mostrar novos caminhos e abrir a mente para novas oportunidades.","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"Foi muito bom, o Robson fala de uma maneira simples e da para acompanhar perfeitamente... semana q vem precisa ter mais....","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,Nada a comentar,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"Achei ótimo! Gostaria de ter mais tempo para debater mais os assuntos, fico feliz em saber que ele voltará no próximo sábado!","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",negativo
21/03/2020,"Acho ótimo adotarmos esse OpenTalk todos os sábados, pois é muito enriquecedor conversar com ele, visto sua experiência e conhecimento de mundo. ","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"    Gostei muito da proposta do OpenTalk, principalmente no contexto que estamos, pois se torna um momento leve e de verdadeira troca. Acho que foi um dos momentos  que conseguimos falar mais, o que é interessante pensando que estamos em uma atividade remota.","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"Demonstrou domínio, mas achei pouco o tempo com ele. ","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",negativo
21/03/2020,"Não tenho críticas. Fiquei um pouco perdido, pois foi meu primeiro encontro.","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,Ter a oportunidade de conversar com alguém que empreender e entende as dinâmicas do mercado abre a mente de uma forma incrível.,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"O Robson foi muito claro em suas respostas, além de ser muito disposto a ajudar!","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,"A forma como o Robson responde as perguntas é bem interessante, pois pela sua ampla experiencia ele consegue percorrer várias ""áreas"" dando dicas e tirando dúvidas também. Acredito que OpenTalk até pode ser semelhante a uma mentoria coletiva e poderia ser por mais tempo, pois a dúvida do meu próximo pode ser minha dúvida, assim acredito que todos crescem e é um momento de entender melhor os cenários empresariais e futuros desafios (por conta da crise).","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",negativo
22/03/2020,Não,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
22/03/2020,Gostei muito dele... Muito interessante a expectativa para o mercado de trabalho após a covid-19,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
22/03/2020,Amei.Ele tem uma bagagem enorme de experiencias e modo como falar é inspirador.,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
23/03/2020,Ele tem bons conhecimentos sobre postura de trabalho e perspectivas para o nosso futuro.,"Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
26/05/2020,"Lembro que a atividade foi muito enriquecedora do ponto de vista profissional. Peguei dicas de cursos, startups e o que fazer diante do cenário atual. ","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Sem criticas, apenas agradecimento pelo conhecimento compartilhado.","Sobre o OpenTalk, com Robson del Fiol. Você tem críticas ou comentários sobre a atividade?",positivo
21/03/2020,Muito boa!,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Ótima palestra! Ele demonstrou total conhecimento sobre o assunto e conseguiu explicar de forma muito prática.,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Muito boa!,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Me fez entender muitos pontos que outras pessoas ao me explicarem sobre meus testes de personalidade realizados anteriormente não conseguiram, excelente!",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Conhece muito bem o assunto! Passou muita confiança. Queria poder fazer o teste novamente para ter certeza sobre alguns pontos....,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Incrível o conhecimento e a efetividade da ferramenta,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Não tenho críticas, também achei que ele tinha domínio do tema e sabia passar bem as informações.",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Eu achei sensacional , ele esclareceu muito o Relatório também, porque eu li no dia anterior e não entendi muito, mas hoje fez muito sentido pra mim, ele esclareceu todas as dúvidas. Enfim, foi ótima e nunca tinha feito uma análise tão ampla do meu Resumo comportamental. ",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Eu estou muito impactada com a análise do Disc, era uma metodologia que eu já conhecia. E também já tinha realizado o teste. Mas está foi a primeira vez que tive uma real análise e explicação de como funciona o teste. Agora entendo que a partir das informaçoes apresentadas, posso fazer uma auto-análise para construção dos meus planos futuros.",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Eu estou muito satisfeita, poderia passar mais 3hrs com apresentação dele... ",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Consegui compreender melhor o questionario enviado e foi muito bom,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Eu acho o conteúdo super relevante e adorei a abordagem. Acredito que se houvesse mais tempo para aproveitar mais o material seria bastante interessante e em determinado momento a conversa ficou monótona.,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,negativo
21/03/2020,"    Um dos pontos altos do dia. Me parece também que o time da atividade no decorrer do projeto é ideal. Me forneceu VERDADEIRAMENTE outro mindset ter validações do meu comportamento, do que eu quero mudar, daquilo que quero desenvolver... enfim e tudo isso nesse início tendo ainda toda jornada para ensaiar essas mudanças. O palestrante também tem um boa articulação do conteúdo e resposta das perguntas e foi bastante objetivo.",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,negativo
21/03/2020,Excelente! Penso que será util e necessaria esse autoconhecimento.,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Poderia ter sido um pouco mais objetivo, para que houvesse mais tempo para dúvidas gerais e individuais.",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,negativo
21/03/2020,"Eu fiquei assustado com o resultado, mas ao longo da explicação fui entendo o resultado e olhando para mim de uma forma interessante... Clareou minha mente e vi que o resultado está alinhado comigo.",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,Extremamente útil e interessante!!,Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
21/03/2020,"Acredito que o primeiro passo para melhorarmos quem somos é ter auto conhecimento. A clareza da explicação do Ricardo e a precisão do DISC me assustou muito, pois já fiz muitos testes de perfil e eles sempre trouxeram muitas características que eu vejo que não tenho. E mais importante do que entender o DISC é a forma como ele conduziu o entendimento que não existe perfil ""certo ou errado"", isso é muito importante.",Sobre a palestra do Ricardo Barboza: Análise do seu DISC. Você tem críticas ou comentários sobre a palestra?,positivo
